uri,title,year
https://hdl.handle.net/11245/3.3026,"Nova totius Hungariae, Serviae, Romaniae, Bulgariae, Walachiae, Moldaviae, Sclavoniae, Croatiae, Bosniae, Dalmatiae, maximq. partis Danubii fluminis /",
https://hdl.handle.net/11245/3.3288,Comitatus Zutphaniae sive Geldriae Tetrachiae Zutphaniensis Isalaeque fluvii,
https://hdl.handle.net/11245/3.3352,"Galletiae regni descriptio : ubi Compostella civitas, in cuius cathedrali ecclesia B. Iacobi Hispaniarum protectoris, et tutelaris patroni corpus summa veneratione asservatur ... /",
https://hdl.handle.net/11245/3.3370,Regnum Bohemiæ eique annexæ provinciæ ut ducatus Silesiæ marchionatus Moraviæ et Lusatiæ vulgo die Erbländeren /,
https://hdl.handle.net/11245/3.3381,Carte de l'enclavement de la Gueldre Autrichienne.,
https://hdl.handle.net/11245/3.350,"Carte des Provinces unies des Pays Bas : tirée des cartes les plus correcte qui en ont été faites sur les lieux, rectifiées par les observations et opérations géometriques de Snellius et par celles que Mr. Cassini y a faites en dernier lieu",
https://hdl.handle.net/11245/3.3706,[Atlas],
https://hdl.handle.net/11245/3.38576,[Dieptekaart van de monding van de Suriname-rivier].,
https://hdl.handle.net/11245/3.38578,Plan van Defensie van de Rivier Surinamen.,
https://hdl.handle.net/11245/3.38579,[Dieptekaart van de monding van de Nickerie-Rivier].,
https://hdl.handle.net/11245/3.38587,Waterland.,
https://hdl.handle.net/11245/3.38628,"[Opdoeningen van de kustlijn van Suriname, bij de monding van de Saramacca en Coppename en bij het Bramspunt].",
https://hdl.handle.net/11245/3.503,"Novissima et accuratissima totius Italiæ, Corsicæ et Sardiniæ",
https://hdl.handle.net/11245/3.537,Niewe Kaerte van T Landt van Waes ende Hulster Ambacht : vertoonende oock de Stroomen van de Ooster ende Wester Schelde,
https://hdl.handle.net/11245/3.654,Europa /,
https://hdl.handle.net/11245/3.675,Nova Persiae Armeniae Natoliae et Arabiae.,
https://hdl.handle.net/11245/3.682,Ducatus Geldria et Zutphania Comitatus.,
https://hdl.handle.net/11245/3.795,"Nova totius Angliae, Scotiae, et Hiberniae tab. /",
https://hdl.handle.net/11245/3.816,Comitatus Flandriae accuratissima descriptio /,
https://hdl.handle.net/11245/3.862,Africæ accurata tabula.,
https://hdl.handle.net/11245/3.40073,Amsterdam.,1918
https://hdl.handle.net/11245/3.40075,"Exactissima Belgii Foederati tabula : cum annexis divisa in provincias, earumque partes minores",1740
https://hdl.handle.net/11245/3.40076,Belgium foederatum /,1730
https://hdl.handle.net/11245/3.40093,Asiae in tabula geographica delineatio,1740
https://hdl.handle.net/11245/3.40094,Carte des Indes et de la Chine,1750
https://hdl.handle.net/11245/3.40095,"Le royaume de Siam : auec les royaumes qui luy sont tributaires, et les isles de Sumatra, Andemaon etc. et les isles voisine[!] avec les observations des six pères Jesuites envojez par le roy en qualité de ses mathematiciens dans les Indes, et à la Chine ou est aussi tracée la route qu'ils ont tenüe par le destroit de la Sonde jusqu'à Siam",1710
https://hdl.handle.net/11245/3.40096,Insulae Iavae Pars Orientalis,1720
https://hdl.handle.net/11245/3.40097,Insulae Iavae Pars Occidentalis,1720
https://hdl.handle.net/11245/3.40098,"Het Koningryk Japan, verdeelt in acht en zestig provintien /",1740
https://hdl.handle.net/11245/3.40099,Amstelodamum celebre emporium forma plana.,1661
https://hdl.handle.net/11245/3.40100,Plan tot uitbreiding van Amsterdam.,1867
https://hdl.handle.net/11245/3.40101,Kaart van Amsterdam 1:10.000 /,1951
https://hdl.handle.net/11245/3.20465,"Neuer Sächsischer Atlas, enthaltenb die sieben Kreise des Kuhrfürstenthums Sachsen : als I. den Kuhrbreis II. . Meisnischeen. III . Leipziger. IV. . Thuringischen. V. . Erzgeburgischen VI. . Voigtlandischen und VII. . Neustadtischen, ingleichen I. die Marggrafschaft Ober und Niederlausitz II. die gefurstete Grafschaft Henneberg, nebst allen angrenzenden Landon und der Furstenthumern und Herrschaften des Fusthichen Hauses Sachsen.",1760
https://hdl.handle.net/11245/3.38668.01,"Nieuw vermeerderd en verbeterd groot stedeboek van geheel Italie, of naauwkeurige beschryving van alle deszelfs steden, paleizen, kerken, en voornaamste gebouwen, enz. /",1724
https://hdl.handle.net/11245/3.39624,"Figuratieve plattegrond der stad Paramaribo (kolonie Suriname, Zuid-Amerika) /",1885
https://hdl.handle.net/11245/3.39632,Nieuwe en nette aftekening vande door gravinge die er staat te geschieden beginnende van de stadt Utrecht tot aan Spakenborg in de Zuyder Zee met des zelfs afbakinge &c,1725
https://hdl.handle.net/11245/3.39633,"Nieuwe kaart van den Lande van Utrecht volgens ordre van d'Ed. Mog. Heeren Staten ... doen meten en in kaart brengen, door Bernard du Roy, ingenieur ; G. Hoet del. ornam. ; T. Doesburgh sculps",1743
https://hdl.handle.net/11245/3.39634,Ultrajecti ejusdemque territorii delineatio geometrica,1715
https://hdl.handle.net/11245/3.39635,Kaart van de stad Utrecht en eene zyde van de revier de Leck : met de batteryen retranchementen die door de burgers van Utrecht op orders van den Hr. Rhyn grave Von Salm buiten de stad en omleggende plaatsen in den jaare 1787 zyn opgeworpen,1789
https://hdl.handle.net/11245/3.39636,"Ducatus Geldriae nova tabula in tetrarchias Noviomagi, Arnhemii, Ruremondae in Zutphaniae comitatûm distincta, et edita à auctore Joachimo Ottens geographo Amstelodamensi",1710
https://hdl.handle.net/11245/3.39642,Caarte vanden Slaperdĳk streckende vande Stichtse bergen tot aan de hoogte van Gelderland,1705
https://hdl.handle.net/11245/3.39643,Een gedeelte van de heerlyckheyt van Maerseveen,1690
https://hdl.handle.net/11245/3.39644,Deze landkaart van den Thieler Waard,1759
https://hdl.handle.net/11245/3.39646,Transisalania Provincia vulgo Over-Yssel,1743
https://hdl.handle.net/11245/3.39649,"Gueldre Hollandois ou La Veluwe, La Betuwe et le Comté de Zutphē dans le Duché de Gueldre",1696
https://hdl.handle.net/11245/3.39650,Wandkaart van Nederlandsch Oost-Indië,1902
https://hdl.handle.net/11245/3.39651,"Kaart van Zuid-Amerika : ten gebruike bij het onderwijs in de aardrijkskunde, bijzonder voor scholen, instituten en gymnasiën /",1860
https://hdl.handle.net/11245/3.39652,"De Hofstad van der Duijn, met het bosch en reijgerie, en de landen daaraan behoorende beginnende uijtte Meer en Rotte, en strekkende voords Noord Oost ten Oosten tot aan d' ander zijde van 't dorp Zeven-huijsen, eertijds toebehoord hebbende de Jon[khee]r Jacob van der Duijn, Heere van Sprangh met zijn broederen /",1790
https://hdl.handle.net/11245/3.39835,"Nieuwe landkaart van het koningrijk der Nederlanden versierd met de wapens der voornaamste landen van Europa : aanwijzende hoofdzakelijk al de spoorwegen en stations al de andere groote wegen en bestraatte binnewegen, kanaalen, meeren, rivieren, steden, dorpen, gehuchten enz. verdeelt in provincien, arrondissementen en kantons /",1873
https://hdl.handle.net/11245/3.39836,"Nieuwe landkaart van het koningrijk der Nederlanden versierd met de wapens der voornaamste landen van Europa : aanwijzende hoofdzakelijk al de spoorwegen en stations al de andere groote wegen en bestraatte binnenwegen, kanaalen, meeren, rivieren, steden, dorpen, gehuchten enz. verdeelt in provinciën, arrondissementen en kantons.",1874
https://hdl.handle.net/11245/3.39837,Nederlandsch Indië.,1873
https://hdl.handle.net/11245/3.39838,Platte grond der stad Rotterdam /,1873
https://hdl.handle.net/11245/3.39839,Bivak op den avond van 8n. April 1873 ; Bivak in de sawahvlakte voor de Missigit,1873
https://hdl.handle.net/11245/3.39840,Nieuw plan van de stad Rotterdam /,1873
https://hdl.handle.net/11245/3.39841,Schets van de Missigit en omstreken,1873
https://hdl.handle.net/11245/3.39842,Schets van de Missigit en omstreken,1873
https://hdl.handle.net/11245/3.39843,Kaart van Sumatra naar de beste bronnen bewerkt,1873
https://hdl.handle.net/11245/3.39854,Topographische kaart der residentie Japara : opgenomen ingevolge Gouvernements Besluit dd. 6 Julij 1866 no. 8 van November 1866 tot Junij 1869 /,1873
https://hdl.handle.net/11245/3.39867,Kaart van het terrein des oorlogs in het rijk Atjeh nabij de hoofdplaats opgenomen in April 1873 door de expeditionaire verkennings brigade,1873
https://hdl.handle.net/11245/3.40074,"Nieuwe kaart van de XVII Nederlandsche Provincien : waar in aangewezen worden de landen door den Koning van Vrankryk geconquesteerd als mede die van het Huis van Oostenryk, van den Koning van Pruisen en den Staat der Vereenigde Nederlanden, alles volgens het laatste tractaat van Barriere",
https://hdl.handle.net/11245/3.40077,"Hollandiae Comitatus una cum Ultrajectino Dominio nec non maximis partibus Geldriae Ducatus = Kaart van 't graafschap Holland naauwkeurig afgedeelt in zyne Heemraadschappen, Baljuwschappen en Waarden nevens verscheide andere minder afdeelingen en onderhorige landen als mede van de Heerlykheit Utrecht en het grootste gedeelte van Gelderlandt",
https://hdl.handle.net/11245/3.40078,"Hollandiae Comitatus una cum Ultrajectino Dominio nec non maximis partibus Geldriae Ducatus = Kaart van 't graafschap Holland naauwkeurig afgedeelt in zyne Heemraadschappen, Baljuwschappen en Waarden nevens verscheide andere minder afdeelingen en onderhorige landen als mede van de Heerlykheit Utrecht en het grootste gedeelte van Gelderlandt",
https://hdl.handle.net/11245/3.27214,[Atlas],
https://hdl.handle.net/11245/3.39630,Ultraiectini Dominii tabula,
https://hdl.handle.net/11245/3.39631,Tabula nova provinciae Ultrajectinae,
https://hdl.handle.net/11245/3.39637,Ducatus Geldriae Tetrachia Arnhemiensis sive Velavia,
https://hdl.handle.net/11245/3.39638,Tetrachia ducatus Geldriae Neomagensis,
https://hdl.handle.net/11245/3.39639,Comitatus Zutphaniae sive Geldriae Tetrachiae Zutphaniensis Isalaeque fluvii,
https://hdl.handle.net/11245/3.39640,Tetrachia ducatus Geldriae Ruremondana secundum divisiones tractatuum Ultrajecti &c,
https://hdl.handle.net/11245/3.39641,Transisalania Provincia vulgo Over-Yssel,
https://hdl.handle.net/11245/3.39645,"Nouvelle discription du Dvché de Gveldres comprennant aussy le comté de Zvtphen auecq le dvché de Cleves, la Mayerie de Bois-le-Dvc etc. = Nieuwe beschryvinge van het Hertogdom van Gelre begrypende mede het Graefschap Zutphen met het Hertogdom van Cleef en andere bygelegen landen",
https://hdl.handle.net/11245/3.39647,La Seigneurie d'Utrecht,
https://hdl.handle.net/11245/3.39648,"La Seigneurie d'Over-Yssel subdivisée en trois parties Sallant, Twente et Drente",
https://hdl.handle.net/11245/3.39844,Amstelredamum emporium Hollandiæ primarium totiusque Europæ celeberrimum /,
https://hdl.handle.net/11245/3.39946,"Atlas minor sive Tabulae geographicae praecipuorum regnorum regionum, insularum, provinciarum, etc. /",
